Gene_name,TAM111,TAM112,diff,abs_diff
TraesCS3A02G433200,0,1,-1,1
TraesCS3A02G515900,0,1,-1,1
TraesCS3B02G240100,0,1,-1,1
TraesCS3B02G281000,5,6,-1,1
TraesCS3B02G313500,0,1,-1,1
TraesCS3B02G340100,0,1,-1,1
TraesCS3D02G053700,0,1,-1,1
TraesCS3D02G221700,0,1,-1,1
TraesCS3D02G249000,0,1,-1,1
TraesCS3D02G251300,0,1,-1,1
TraesCS3D02G277600,0,1,-1,1
TraesCS3D02G303300,0,1,-1,1
TraesCS3D02G331500,0,1,-1,1
TraesCS4A02G264800,0,1,-1,1
TraesCS4A02G274200,0,1,-1,1
TraesCS4B02G116200,0,1,-1,1
TraesCS4B02G313900,0,1,-1,1
TraesCS4B02G331700,0,1,-1,1
TraesCS4D02G029500,0,1,-1,1
TraesCS4D02G068800,0,1,-1,1
TraesCS4D02G116700,1,2,-1,1
TraesCS4D02G120400,2,3,-1,1
TraesCS4D02G149400,0,1,-1,1
TraesCS4D02G258800,0,1,-1,1
TraesCS5A02G063100,2,3,-1,1
TraesCS5A02G211600,0,1,-1,1
TraesCS5A02G253800,2,3,-1,1
TraesCS5A02G255700,0,1,-1,1
TraesCS5A02G382700,0,1,-1,1
TraesCS5A02G481000,0,1,-1,1
TraesCS5A02G484200,0,1,-1,1
TraesCS5A02G543300,0,1,-1,1
TraesCS5A02G556700,1,2,-1,1
TraesCS5B02G212300,0,1,-1,1
TraesCS5B02G520700,0,1,-1,1
TraesCS5D02G109600,0,1,-1,1
TraesCS5D02G286700,0,1,-1,1
TraesCS5D02G486000,0,1,-1,1
TraesCS5D02G531600,0,1,-1,1
TraesCS6A02G156100,0,1,-1,1
TraesCS6A02G230700,1,2,-1,1
TraesCS6B02G066900,0,1,-1,1
TraesCS6D02G009900,0,1,-1,1
TraesCS6D02G214300,0,1,-1,1
TraesCS7A02G091500,0,1,-1,1
TraesCS7A02G240400,0,1,-1,1
TraesCS7A02G254400,0,1,-1,1
TraesCS7A02G356000,0,1,-1,1
TraesCS7A02G365900,0,1,-1,1
TraesCS7A02G500900,1,2,-1,1
TraesCS7B02G015400,0,1,-1,1
TraesCS7B02G307500,0,1,-1,1
TraesCS7B02G454700,1,2,-1,1
TraesCS7D02G073600,0,1,-1,1
TraesCS7D02G114200,0,1,-1,1
TraesCS7D02G211100,0,1,-1,1
TraesCS7D02G235200,0,1,-1,1
TraesCS7D02G240100,0,1,-1,1
TraesCS7D02G252900,0,1,-1,1
TraesCS7D02G345800,0,1,-1,1
TraesCS7D02G346400,0,1,-1,1
TraesCS7D02G393200,0,1,-1,1
TraesCS7D02G422400,1,2,-1,1
TraesCS1A02G175700,0,1,-1,1
TraesCS1A02G183900,0,1,-1,1
TraesCS1A02G223700,0,1,-1,1
TraesCS1A02G249500,2,3,-1,1
TraesCS1B02G090500,0,1,-1,1
TraesCS1B02G148200,0,1,-1,1
TraesCS1B02G157900,1,2,-1,1
TraesCS1B02G158600,0,1,-1,1
TraesCS1B02G312800,1,2,-1,1
TraesCS1B02G315300,1,2,-1,1
TraesCS1D02G083100,1,2,-1,1
TraesCS1D02G192800,0,1,-1,1
TraesCS1D02G346900,0,1,-1,1
TraesCS2A02G156100,0,1,-1,1
TraesCS2A02G182800,0,1,-1,1
TraesCS2A02G221100,0,1,-1,1
TraesCS2A02G337300,0,1,-1,1
TraesCS2A02G364500,0,1,-1,1
TraesCS2A02G463500,0,1,-1,1
TraesCS2B02G148700,0,1,-1,1
TraesCS2B02G181600,0,1,-1,1
TraesCS2B02G229900,2,3,-1,1
TraesCS2B02G286300,0,1,-1,1
TraesCS2B02G401900,0,1,-1,1
TraesCS2B02G411000,0,1,-1,1
TraesCS2B02G413600,0,1,-1,1
TraesCS2B02G495700,0,1,-1,1
TraesCS2D02G161900,0,1,-1,1
TraesCS2D02G325600,0,1,-1,1
TraesCS2D02G331200,0,1,-1,1
TraesCS3A02G313200,0,1,-1,1
TraesCS3A02G355800,0,1,-1,1
TraesCS3B02G195600,1,2,-1,1
TraesCS3B02G563600,0,1,-1,1
TraesCS3D02G248300,0,1,-1,1
TraesCS3D02G261500,0,1,-1,1
TraesCS3D02G282300,0,1,-1,1
TraesCS3D02G295300,0,1,-1,1
TraesCS3D02G484800,0,1,-1,1
TraesCS3D02G502100,0,1,-1,1
TraesCS4A02G041600,0,1,-1,1
TraesCS4A02G074800,0,1,-1,1
TraesCS4A02G140000,0,1,-1,1
TraesCS4B02G169800,0,1,-1,1
TraesCS4B02G239900,0,1,-1,1
TraesCS4B02G262600,0,1,-1,1
TraesCS4D02G166200,0,1,-1,1
TraesCS4D02G262700,0,1,-1,1
TraesCS4D02G281500,1,2,-1,1
TraesCS5A02G103500,1,2,-1,1
TraesCS5A02G118800,0,1,-1,1
TraesCS5A02G212500,0,1,-1,1
TraesCS5A02G515400,0,1,-1,1
TraesCS5B02G062500,0,1,-1,1
TraesCS5B02G074700,0,1,-1,1
TraesCS5B02G387100,0,1,-1,1
TraesCS5D02G083100,0,1,-1,1
TraesCS5D02G245800,2,3,-1,1
TraesCS5D02G336600,0,1,-1,1
TraesCS5D02G386900,0,1,-1,1
TraesCS5D02G392100,0,1,-1,1
TraesCS5D02G443300,0,1,-1,1
TraesCS6A02G122300,0,1,-1,1
TraesCS6A02G213700,0,1,-1,1
TraesCS6A02G227200,0,1,-1,1
TraesCS6A02G272200,0,1,-1,1
TraesCS6B02G209400,0,1,-1,1
TraesCS6B02G344300,0,1,-1,1
TraesCS6D02G142200,0,1,-1,1
TraesCS6D02G196300,0,1,-1,1
TraesCS6D02G250300,0,1,-1,1
TraesCS6D02G293900,0,1,-1,1
TraesCS7A02G162000,0,1,-1,1
TraesCS7A02G255500,0,1,-1,1
TraesCS7A02G362600,0,1,-1,1
TraesCS7A02G480700,0,1,-1,1
TraesCS7B02G382800,0,1,-1,1
TraesCS7B02G404000,1,2,-1,1
TraesCS7D02G185100,1,2,-1,1
TraesCS7D02G265800,0,1,-1,1
TraesCS7D02G323500,0,1,-1,1
TraesCS7D02G360500,0,1,-1,1
TraesCS7D02G467500,0,1,-1,1
TraesCSU02G026400,0,1,-1,1
TraesCS1A02G141300,0,1,-1,1
TraesCS1B02G093800,0,1,-1,1
TraesCS1B02G249100,0,1,-1,1
TraesCS1B02G361500,0,1,-1,1
TraesCS1D02G247700,0,1,-1,1
TraesCS1D02G283900,0,1,-1,1
TraesCS1D02G320800,0,1,-1,1
TraesCS1D02G341600,0,1,-1,1
TraesCS1D02G381400,0,1,-1,1
TraesCS1D02G416200,0,1,-1,1
TraesCS2A02G039400,0,1,-1,1
TraesCS2A02G070700,0,1,-1,1
TraesCS2A02G175600,1,2,-1,1
TraesCS2A02G359600,0,1,-1,1
TraesCS2A02G368700,0,1,-1,1
TraesCS2A02G373900,0,1,-1,1
TraesCS2A02G384300,2,3,-1,1
TraesCS2A02G384400,0,1,-1,1
TraesCS2B02G315600,2,3,-1,1
TraesCS2B02G519900,0,1,-1,1
TraesCS2D02G009200,5,6,-1,1
TraesCS2D02G085800,0,1,-1,1
TraesCS2D02G095800,0,1,-1,1
TraesCS2D02G203200,0,1,-1,1
TraesCS2D02G272400,0,1,-1,1
TraesCS2D02G311900,1,2,-1,1
TraesCS2D02G352500,3,4,-1,1
TraesCS2D02G364600,2,3,-1,1
TraesCS2D02G381100,0,1,-1,1
TraesCS2D02G496500,0,1,-1,1
TraesCS3A02G072900,0,1,-1,1
TraesCS3A02G143100,9,10,-1,1
TraesCS3A02G189500,0,1,-1,1
TraesCS3A02G325200,0,1,-1,1
TraesCS3A02G350400,0,1,-1,1
TraesCS3A02G484400,0,1,-1,1
TraesCS3B02G062800,0,1,-1,1
TraesCS3B02G148000,0,1,-1,1
TraesCS3B02G181400,0,1,-1,1
TraesCS3B02G206100,0,1,-1,1
TraesCS3B02G305300,0,1,-1,1
TraesCS3B02G537400,0,1,-1,1
TraesCS3B02G569900,0,1,-1,1
TraesCS3D02G039300,0,1,-1,1
TraesCS3D02G039400,0,1,-1,1
TraesCS3D02G052100,0,1,-1,1
TraesCS3D02G141300,0,1,-1,1
TraesCS3D02G144500,2,3,-1,1
TraesCS3D02G156500,0,1,-1,1
TraesCS3D02G171600,0,1,-1,1
TraesCS3D02G236100,0,1,-1,1
TraesCS3D02G237800,1,2,-1,1
TraesCS3D02G294900,0,1,-1,1
TraesCS4A02G050500,0,1,-1,1
TraesCS4A02G107200,6,7,-1,1
TraesCS4A02G132500,0,1,-1,1
TraesCS4A02G187100,0,1,-1,1
TraesCS4A02G196000,1,2,-1,1
TraesCS4A02G241700,1,2,-1,1
TraesCS4A02G337200,0,1,-1,1
TraesCS4A02G395100,0,1,-1,1
TraesCS4A02G400900,0,1,-1,1
TraesCS4A02G446500,4,5,-1,1
TraesCS4B02G061300,2,3,-1,1
TraesCS4B02G074100,0,1,-1,1
TraesCS4B02G114400,0,1,-1,1
TraesCS4B02G210900,0,1,-1,1
TraesCS4B02G340400,0,1,-1,1
TraesCS4B02G353000,0,1,-1,1
TraesCS4B02G353100,0,1,-1,1
TraesCS4D02G012900,0,1,-1,1
TraesCS4D02G080900,0,1,-1,1
TraesCS4D02G090300,2,3,-1,1
TraesCS4D02G132300,0,1,-1,1
TraesCS4D02G174200,0,1,-1,1
TraesCS4D02G179500,0,1,-1,1
TraesCS4D02G347100,1,2,-1,1
TraesCS5A02G019700,1,2,-1,1
TraesCS5A02G030900,0,1,-1,1
TraesCS5A02G074200,0,1,-1,1
TraesCS5A02G135700,0,1,-1,1
TraesCS5A02G136000,0,1,-1,1
TraesCS5A02G153200,2,3,-1,1
TraesCS5A02G306100,2,3,-1,1
TraesCS5A02G465200,0,1,-1,1
TraesCS5A02G511100,0,1,-1,1
TraesCS5B02G029300,4,5,-1,1
TraesCS5B02G101400,2,3,-1,1
TraesCS5B02G145900,0,1,-1,1
TraesCS5B02G203800,0,1,-1,1
TraesCS5B02G213300,0,1,-1,1
TraesCS5B02G403300,0,1,-1,1
TraesCS5B02G470100,0,1,-1,1
TraesCS5B02G508100,0,1,-1,1
TraesCS5D02G230800,0,1,-1,1
TraesCS5D02G235200,0,1,-1,1
TraesCS5D02G238800,0,1,-1,1
TraesCS5D02G240800,1,2,-1,1
TraesCS5D02G333400,0,1,-1,1
TraesCS5D02G344500,0,1,-1,1
TraesCS5D02G477800,0,1,-1,1
TraesCS6A02G106000,0,1,-1,1
TraesCS6A02G173700,0,1,-1,1
TraesCS6A02G243800,0,1,-1,1
TraesCS6A02G285300,0,1,-1,1
TraesCS6A02G351800,0,1,-1,1
TraesCS6A02G366000,0,1,-1,1
TraesCS6B02G185500,0,1,-1,1
TraesCS6B02G432900,0,1,-1,1
TraesCS6D02G007900,0,1,-1,1
TraesCS6D02G115100,1,2,-1,1
TraesCS6D02G278600,0,1,-1,1
TraesCS6D02G303700,2,3,-1,1
TraesCS6D02G319900,0,1,-1,1
TraesCS7A02G068600,0,1,-1,1
TraesCS7A02G102700,0,1,-1,1
TraesCS7A02G235800,2,3,-1,1
TraesCS7A02G443500,0,1,-1,1
TraesCS7A02G472500,1,2,-1,1
TraesCS7B02G316300,0,1,-1,1
TraesCS7B02G316400,0,1,-1,1
TraesCS7B02G326400,0,1,-1,1
TraesCS7B02G350300,0,1,-1,1
TraesCS7B02G362800,0,1,-1,1
TraesCS7D02G066700,0,1,-1,1
TraesCS7D02G276200,0,1,-1,1
TraesCS7D02G449500,0,1,-1,1
TraesCS7D02G548100,0,1,-1,1
TraesCSU02G106100,2,3,-1,1
TraesCSU02G242100,0,1,-1,1
TraesCS1A02G061700,1,2,-1,1
TraesCS1A02G102900,0,1,-1,1
TraesCS1A02G266900,0,1,-1,1
TraesCS1B02G277800,0,1,-1,1
TraesCS1B02G290500,0,1,-1,1
TraesCS1B02G314700,0,1,-1,1
TraesCS1D02G072200,0,1,-1,1
TraesCS1D02G199300,1,2,-1,1
TraesCS1D02G239000,2,3,-1,1
TraesCS1D02G379800,0,1,-1,1
TraesCS2A02G307100,0,1,-1,1
TraesCS2A02G317300,0,1,-1,1
TraesCS2A02G325100,0,1,-1,1
TraesCS2A02G428400,0,1,-1,1
TraesCS2A02G511300,0,1,-1,1
TraesCS2B02G177500,0,1,-1,1
TraesCS2B02G337800,0,1,-1,1
TraesCS2B02G386900,0,1,-1,1
TraesCS2B02G418400,0,1,-1,1
TraesCS2B02G439900,0,1,-1,1
TraesCS2B02G534200,0,1,-1,1
TraesCS2B02G604300,0,1,-1,1
TraesCS2D02G139400,0,1,-1,1
TraesCS2D02G191800,0,1,-1,1
TraesCS2D02G366100,0,1,-1,1
TraesCS3A02G032200,0,1,-1,1
TraesCS3A02G103800,0,1,-1,1
TraesCS3A02G299000,0,1,-1,1
TraesCS3B02G134300,0,1,-1,1
TraesCS3B02G215800,0,1,-1,1
TraesCS3B02G238500,0,1,-1,1
TraesCS3B02G310000,0,1,-1,1
TraesCS3B02G473000,0,1,-1,1
TraesCS3D02G037000,0,1,-1,1
TraesCS3D02G258000,0,1,-1,1
TraesCS3D02G262900,0,1,-1,1
TraesCS3D02G286900,0,1,-1,1
TraesCS3D02G334200,0,1,-1,1
TraesCS3D02G340900,0,1,-1,1
TraesCS3D02G364300,1,2,-1,1
TraesCS3D02G388100,0,1,-1,1
TraesCS3D02G434400,0,1,-1,1
TraesCS4A02G191600,0,1,-1,1
TraesCS4A02G206300,0,1,-1,1
TraesCS4B02G165700,0,1,-1,1
TraesCS4B02G327800,0,1,-1,1
TraesCS4D02G080600,0,1,-1,1
TraesCS5A02G019300,0,1,-1,1
TraesCS5A02G132300,0,1,-1,1
TraesCS5A02G499900,0,1,-1,1
TraesCS5B02G012000,0,1,-1,1
TraesCS5B02G045800,0,1,-1,1
TraesCS5B02G158100,0,1,-1,1
TraesCS5D02G485300,0,1,-1,1
TraesCS6A02G173000,0,1,-1,1
TraesCS6A02G216800,0,1,-1,1
TraesCS6A02G353200,0,1,-1,1
TraesCS6B02G260800,0,1,-1,1
TraesCS6B02G283600,0,1,-1,1
TraesCS6D02G177100,0,1,-1,1
TraesCS6D02G189100,0,1,-1,1
TraesCS6D02G255200,0,1,-1,1
TraesCS7A02G082300,0,1,-1,1
TraesCS7A02G373600,2,3,-1,1
TraesCS7B02G151300,0,1,-1,1
TraesCS7B02G160200,1,2,-1,1
TraesCS7B02G188900,0,1,-1,1
TraesCS7D02G333200,1,2,-1,1
TraesCS7D02G449400,0,1,-1,1
TraesCS1A02G037400,0,1,-1,1
TraesCS1A02G129400,0,1,-1,1
TraesCS1A02G287100,0,1,-1,1
TraesCS1A02G297500,0,1,-1,1
TraesCS1A02G357300,0,1,-1,1
TraesCS1A02G400200,0,1,-1,1
TraesCS1B02G288700,0,1,-1,1
TraesCS1B02G305000,0,1,-1,1
TraesCS1D02G039000,0,1,-1,1
TraesCS1D02G044700,0,1,-1,1
TraesCS1D02G112800,0,1,-1,1
TraesCS1D02G200600,1,2,-1,1
TraesCS1D02G309900,0,1,-1,1
TraesCS2A02G103300,0,1,-1,1
TraesCS2A02G215900,0,1,-1,1
TraesCS2A02G253200,0,1,-1,1
TraesCS2A02G260000,0,1,-1,1
TraesCS2A02G315000,2,3,-1,1
TraesCS2A02G316100,0,1,-1,1
TraesCS2A02G354000,0,1,-1,1
TraesCS2A02G374700,0,1,-1,1
TraesCS2A02G391400,0,1,-1,1
TraesCS2A02G420800,0,1,-1,1
TraesCS2B02G040000,2,3,-1,1
TraesCS2B02G046900,0,1,-1,1
TraesCS2B02G240800,0,1,-1,1
TraesCS2B02G287200,0,1,-1,1
TraesCS2B02G391700,0,1,-1,1
TraesCS2D02G016900,0,1,-1,1
TraesCS2D02G032800,7,8,-1,1
TraesCS2D02G207900,0,1,-1,1
TraesCS2D02G214300,0,1,-1,1
TraesCS2D02G310600,0,1,-1,1
TraesCS3A02G114500,0,1,-1,1
TraesCS3A02G121400,0,1,-1,1
TraesCS3B02G152200,0,1,-1,1
TraesCS3B02G174000,0,1,-1,1
TraesCS3B02G448800,0,1,-1,1
TraesCS3D02G083700,0,1,-1,1
TraesCS3D02G123500,0,1,-1,1
TraesCS3D02G209200,0,1,-1,1
TraesCS3D02G211000,0,1,-1,1
TraesCS3D02G315700,0,1,-1,1
TraesCS3D02G493700,0,1,-1,1
TraesCS4A02G053500,1,2,-1,1
TraesCS4A02G225200,0,1,-1,1
TraesCS4A02G249600,0,1,-1,1
TraesCS4A02G257400,0,1,-1,1
TraesCS4A02G316300,0,1,-1,1
TraesCS4B02G057200,1,2,-1,1
TraesCS4B02G087200,0,1,-1,1
TraesCS4B02G174300,0,1,-1,1
TraesCS4D02G033300,0,1,-1,1
TraesCS4D02G046700,0,1,-1,1
TraesCS4D02G176300,0,1,-1,1
TraesCS4D02G222900,0,1,-1,1
TraesCS5A02G069600,0,1,-1,1
TraesCS5A02G085300,0,1,-1,1
TraesCS5A02G152300,0,1,-1,1
TraesCS5A02G178300,0,1,-1,1
TraesCS5A02G202100,0,1,-1,1
TraesCS5A02G353700,0,1,-1,1
TraesCS5A02G422300,0,1,-1,1
TraesCS5B02G051300,1,2,-1,1
TraesCS5B02G075900,0,1,-1,1
TraesCS5B02G098100,0,1,-1,1
TraesCS5D02G116600,2,3,-1,1
TraesCS6A02G144900,0,1,-1,1
TraesCS6A02G188400,0,1,-1,1
TraesCS6D02G133900,0,1,-1,1
TraesCS6D02G297500,0,1,-1,1
TraesCS6D02G318600,0,1,-1,1
TraesCS7A02G301700,0,1,-1,1
TraesCS7A02G456000,0,1,-1,1
TraesCS7B02G022000,0,1,-1,1
TraesCS7B02G071000,0,1,-1,1
TraesCS7B02G116700,0,1,-1,1
TraesCS7B02G136600,0,1,-1,1
TraesCS7B02G157000,0,1,-1,1
TraesCS7B02G388000,0,1,-1,1
TraesCS7B02G445300,0,1,-1,1
TraesCS7D02G004100,0,1,-1,1
TraesCS7D02G064300,1,2,-1,1
TraesCS7D02G273600,0,1,-1,1
TraesCS2B02G185600,0,0,0,0
TraesCS2D02G167000,0,0,0,0
TraesCS5B02G514700,0,0,0,0
TraesCS2A02G009100,0,0,0,0
TraesCS2A02G077500,0,0,0,0
TraesCS2D02G148000,0,0,0,0
TraesCS2D02G158500,1,1,0,0
TraesCS2D02G560000,2,2,0,0
TraesCS3A02G285500,1,1,0,0
TraesCS3B02G319400,1,1,0,0
TraesCS4A02G055500,1,1,0,0
TraesCS4A02G198300,1,1,0,0
TraesCS4A02G214700,0,0,0,0
TraesCS4A02G363200,2,2,0,0
TraesCS4B02G301400,1,1,0,0
TraesCS5A02G090100,0,0,0,0
TraesCS5A02G363700,0,0,0,0
TraesCS5A02G516600,0,0,0,0
TraesCS5B02G365800,0,0,0,0
TraesCS5D02G077900,0,0,0,0
TraesCS5D02G102200,0,0,0,0
TraesCS5D02G514900,1,1,0,0
TraesCS5D02G515100,0,0,0,0
TraesCS5D02G515200,0,0,0,0
TraesCS6A02G176600,0,0,0,0
TraesCS6A02G213000,0,0,0,0
TraesCS7A02G417300,1,1,0,0
TraesCS7B02G085000,1,1,0,0
TraesCS7D02G020700,0,0,0,0
TraesCS7D02G057400,0,0,0,0
TraesCS7D02G388100,1,1,0,0
TraesCS1B02G233300,1,1,0,0
TraesCS1B02G254300,0,0,0,0
TraesCS1B02G307000,1,1,0,0
TraesCS1B02G392000,14,14,0,0
TraesCS1D02G223600,1,1,0,0
TraesCS2A02G288000,1,1,0,0
TraesCS2A02G427700,1,1,0,0
TraesCS2B02G221700,0,0,0,0
TraesCS2B02G534000,4,4,0,0
TraesCS2D02G357600,1,1,0,0
TraesCS2D02G425700,0,0,0,0
TraesCS2D02G503900,0,0,0,0
TraesCS3A02G328000,1,1,0,0
TraesCS3B02G115400,1,1,0,0
TraesCS3B02G357600,0,0,0,0
TraesCS3D02G321500,1,1,0,0
TraesCS4A02G035400,1,1,0,0
TraesCS4B02G122100,1,1,0,0
TraesCS4B02G215800,0,0,0,0
TraesCS4D02G002400,0,0,0,0
TraesCS4D02G216300,0,0,0,0
TraesCS5A02G141700,0,0,0,0
TraesCS5A02G310000,0,0,0,0
TraesCS5A02G311300,1,1,0,0
TraesCS5B02G311400,1,1,0,0
TraesCS5D02G318100,1,1,0,0
TraesCS6A02G250900,1,1,0,0
TraesCS6A02G251000,1,1,0,0
TraesCS6B02G125900,2,2,0,0
TraesCS6B02G210300,0,0,0,0
TraesCS6B02G263800,1,1,0,0
TraesCS6B02G274200,0,0,0,0
TraesCS6D02G161300,1,1,0,0
TraesCS6D02G225500,0,0,0,0
TraesCS6D02G232700,1,1,0,0
TraesCS6D02G281200,1,1,0,0
TraesCS7A02G292900,1,1,0,0
TraesCS7B02G074500,1,1,0,0
TraesCS7D02G127600,1,1,0,0
TraesCS7D02G182700,0,0,0,0
TraesCS7D02G292500,0,0,0,0
TraesCS1A02G156600,0,0,0,0
TraesCS2D02G307600,0,0,0,0
TraesCS3A02G246000,0,0,0,0
TraesCS3D02G292100,0,0,0,0
TraesCS3D02G434700,0,0,0,0
TraesCS5D02G045700,1,1,0,0
TraesCS7B02G363100,0,0,0,0
TraesCS7D02G250100,1,1,0,0
TraesCS7D02G409700,0,0,0,0
TraesCS7D02G449900,0,0,0,0
TraesCS7D02G463000,1,1,0,0
TraesCS6A02G189700,0,0,0,0
TraesCS6D02G180000,0,0,0,0
TraesCS3B02G435700,1,1,0,0
TraesCS4A02G235100,0,0,0,0
TraesCS4B02G224600,0,0,0,0
TraesCS2D02G199900,1,1,0,0
TraesCS7B02G272900,1,1,0,0
TraesCS1A02G193200,0,0,0,0
TraesCS1B02G113100,0,0,0,0
TraesCS2B02G273500,1,1,0,0
TraesCS3D02G210600,0,0,0,0
TraesCS3D02G434900,2,2,0,0
TraesCS4A02G257900,0,0,0,0
TraesCS4B02G332000,2,2,0,0
TraesCS4D02G056900,0,0,0,0
TraesCS4D02G237100,0,0,0,0
TraesCS5A02G225700,0,0,0,0
TraesCS5A02G515800,1,1,0,0
TraesCS5B02G229000,1,1,0,0
TraesCS5B02G380200,1,1,0,0
TraesCS5B02G422000,1,1,0,0
TraesCS5D02G428400,1,1,0,0
TraesCS6B02G142000,3,3,0,0
TraesCS6B02G411300,0,0,0,0
TraesCS6D02G270900,1,1,0,0
TraesCS6D02G294900,0,0,0,0
TraesCS6D02G341200,0,0,0,0
TraesCS7A02G543300,0,0,0,0
TraesCS7B02G026300,1,1,0,0
TraesCS7B02G145800,0,0,0,0
TraesCS7D02G308300,0,0,0,0
TraesCS2A02G251100,1,1,0,0
TraesCS2B02G062900,0,0,0,0
TraesCS2B02G265800,1,1,0,0
TraesCS2D02G049400,0,0,0,0
TraesCS3A02G436100,1,1,0,0
TraesCS3B02G164500,0,0,0,0
TraesCS3D02G428700,1,1,0,0
TraesCS4B02G093700,2,2,0,0
TraesCS5A02G121800,1,1,0,0
TraesCS5B02G117100,1,1,0,0
TraesCS5D02G040100,1,1,0,0
TraesCS2A02G353900,4,4,0,0
TraesCS4B02G045700,1,1,0,0
TraesCS4D02G046200,1,1,0,0
TraesCS5B02G163500,1,1,0,0
TraesCS6A02G150900,0,0,0,0
TraesCS6A02G293200,1,1,0,0
TraesCS6B02G179000,1,1,0,0
TraesCS6B02G248400,0,0,0,0
TraesCS7A02G218600,0,0,0,0
TraesCS2A02G225900,0,0,0,0
TraesCS2A02G590800,1,1,0,0
TraesCS2A02G591100,1,1,0,0
TraesCS2A02G591200,0,0,0,0
TraesCS2B02G592800,1,1,0,0
TraesCS2D02G231600,0,0,0,0
TraesCS2D02G399500,0,0,0,0
TraesCS2D02G563000,0,0,0,0
TraesCS2D02G563100,0,0,0,0
TraesCS3B02G305400,0,0,0,0
TraesCS3D02G271300,0,0,0,0
TraesCS3D02G537400,0,0,0,0
TraesCS5A02G479400,0,0,0,0
TraesCS5B02G492600,1,1,0,0
TraesCS6A02G274000,0,0,0,0
TraesCS6B02G270100,0,0,0,0
TraesCS7D02G215300,0,0,0,0
TraesCS1D02G106100,1,1,0,0
TraesCS2B02G406400,0,0,0,0
TraesCS2B02G410200,0,0,0,0
TraesCS3A02G538400,1,1,0,0
TraesCS4B02G099500,1,1,0,0
TraesCS7B02G264800,3,3,0,0
TraesCS2A02G386200,1,1,0,0
TraesCS5B02G373600,1,1,0,0
TraesCS5D02G033700,1,1,0,0
TraesCS5D02G380900,1,1,0,0
TraesCS1A02G397300,0,0,0,0
TraesCS1B02G444500,0,0,0,0
TraesCS1B02G480400,0,0,0,0
TraesCS2D02G101800,1,1,0,0
TraesCS3B02G237800,0,0,0,0
TraesCS3D02G177700,1,1,0,0
TraesCS4A02G190800,1,1,0,0
TraesCS4A02G276700,0,0,0,0
TraesCS4B02G124600,0,0,0,0
TraesCS4D02G034300,0,0,0,0
TraesCS4D02G122500,0,0,0,0
TraesCS5A02G121100,0,0,0,0
TraesCS5A02G267500,1,1,0,0
TraesCS5A02G423300,0,0,0,0
TraesCS5B02G502600,0,0,0,0
TraesCS5D02G148600,0,0,0,0
TraesCS5D02G431900,0,0,0,0
TraesCS7A02G228200,0,0,0,0
TraesCS3D02G426700,1,1,0,0
TraesCS2A02G359400,0,0,0,0
TraesCS3D02G347000,0,0,0,0
TraesCS4A02G277300,1,1,0,0
TraesCS4D02G033700,1,1,0,0
TraesCS5A02G043300,0,0,0,0
TraesCS1D02G310200,0,0,0,0
TraesCS5A02G256500,1,1,0,0
TraesCS5B02G255900,1,1,0,0
TraesCS5D02G265000,1,1,0,0
TraesCS7A02G239500,0,0,0,0
TraesCS7A02G475400,1,1,0,0
TraesCS7B02G135000,1,1,0,0
TraesCS7D02G463100,1,1,0,0
TraesCS1B02G462600,0,0,0,0
TraesCS1B02G462900,0,0,0,0
TraesCS1D02G329200,0,0,0,0
TraesCS3D02G297000,0,0,0,0
TraesCS4B02G028500,1,1,0,0
TraesCS5D02G065300,1,1,0,0
TraesCS1A02G262500,1,1,0,0
TraesCS1B02G273000,1,1,0,0
TraesCS1B02G273100,1,1,0,0
TraesCS1D02G262500,1,1,0,0
TraesCS2A02G031800,0,0,0,0
TraesCS2B02G313600,1,1,0,0
TraesCS7B02G103500,0,0,0,0
TraesCS7D02G199600,0,0,0,0
TraesCS2B02G116900,0,0,0,0
TraesCS4A02G129400,0,0,0,0
TraesCS5A02G265700,0,0,0,0
TraesCS3A02G461400,0,0,0,0
TraesCS3B02G204800,1,1,0,0
TraesCS1A02G019200,0,0,0,0
TraesCS1B02G178800,0,0,0,0
TraesCS1D02G018400,0,0,0,0
TraesCS2A02G317000,1,1,0,0
TraesCS2B02G335400,2,2,0,0
TraesCS2D02G314900,1,1,0,0
TraesCS3A02G174400,1,1,0,0
TraesCS3A02G174900,1,1,0,0
TraesCS3D02G180300,1,1,0,0
TraesCS4B02G129700,0,0,0,0
TraesCS4D02G107100,2,2,0,0
TraesCS7D02G258200,1,1,0,0
TraesCS1B02G268900,1,1,0,0
TraesCS2A02G116100,1,1,0,0
TraesCS2D02G119100,0,0,0,0
TraesCS3A02G361800,0,0,0,0
TraesCS3B02G394200,0,0,0,0
TraesCS3D02G168200,1,1,0,0
TraesCS3D02G531900,0,0,0,0
TraesCS4A02G180900,9,9,0,0
TraesCS5B02G407600,0,0,0,0
TraesCS6A02G266400,0,0,0,0
TraesCS6B02G424600,0,0,0,0
TraesCS6D02G248300,1,1,0,0
TraesCS7D02G294400,1,1,0,0
TraesCS2A02G151700,1,1,0,0
TraesCS2D02G156800,1,1,0,0
TraesCS3A02G042900,1,1,0,0
TraesCS3B02G040600,1,1,0,0
TraesCS3B02G200500,1,1,0,0
TraesCS3D02G037800,1,1,0,0
TraesCS4A02G138100,1,1,0,0
TraesCS4B02G159600,1,1,0,0
TraesCS5D02G022400,1,1,0,0
TraesCS6A02G329300,0,0,0,0
