Gene_name,TAM111,TAM112,diff,abs_diff
TraesCS7A02G322100,1,0,1,1
TraesCS7A02G342800,1,0,1,1
TraesCS7A02G362000,1,0,1,1
TraesCS7A02G362300,1,0,1,1
TraesCS7A02G364600,1,0,1,1
TraesCS7A02G410000,1,0,1,1
TraesCS7A02G455900,1,0,1,1
TraesCS7A02G489500,1,0,1,1
TraesCS7A02G560400,1,0,1,1
TraesCS7B02G005700,1,0,1,1
TraesCS7B02G008100,1,0,1,1
TraesCS7B02G008400,1,0,1,1
TraesCS7B02G010300,1,0,1,1
TraesCS7B02G018600,1,0,1,1
TraesCS7B02G022300,1,0,1,1
TraesCS7B02G025400,2,1,1,1
TraesCS7B02G034600,1,0,1,1
TraesCS7B02G045900,1,0,1,1
TraesCS7B02G047200,1,0,1,1
TraesCS7B02G055300,1,0,1,1
TraesCS7B02G069600,2,1,1,1
TraesCS7B02G071400,1,0,1,1
TraesCS7B02G094800,7,6,1,1
TraesCS7B02G098800,1,0,1,1
TraesCS7B02G100200,1,0,1,1
TraesCS7B02G133200,1,0,1,1
TraesCS7B02G159200,1,0,1,1
TraesCS7B02G182800,1,0,1,1
TraesCS7B02G185300,1,0,1,1
TraesCS7B02G192100,1,0,1,1
TraesCS7B02G205000,1,0,1,1
TraesCS7B02G233200,1,0,1,1
TraesCS7B02G234100,1,0,1,1
TraesCS7B02G248100,1,0,1,1
TraesCS7B02G281000,1,0,1,1
TraesCS7B02G334200,1,0,1,1
TraesCS7B02G354500,1,0,1,1
TraesCS7B02G364400,1,0,1,1
TraesCS7B02G380500,1,0,1,1
TraesCS7B02G392600,1,0,1,1
TraesCS7B02G393000,1,0,1,1
TraesCS7B02G404300,2,1,1,1
TraesCS7B02G423900,1,0,1,1
TraesCS7D02G003200,1,0,1,1
TraesCS7D02G025800,9,8,1,1
TraesCS7D02G040000,1,0,1,1
TraesCS7D02G058400,1,0,1,1
TraesCS7D02G096500,1,0,1,1
TraesCS7D02G101500,1,0,1,1
TraesCS7D02G128900,1,0,1,1
TraesCS7D02G133100,1,0,1,1
TraesCS7D02G135000,4,3,1,1
TraesCS7D02G145500,1,0,1,1
TraesCS7D02G153200,1,0,1,1
TraesCS7D02G163400,1,0,1,1
TraesCS7D02G181000,1,0,1,1
TraesCS7D02G183700,2,1,1,1
TraesCS7D02G196200,1,0,1,1
TraesCS7D02G205900,3,2,1,1
TraesCS7D02G233800,1,0,1,1
TraesCS7D02G235000,1,0,1,1
TraesCS7D02G269600,1,0,1,1
TraesCS7D02G284400,1,0,1,1
TraesCS7D02G292300,1,0,1,1
TraesCS7D02G295900,1,0,1,1
TraesCS7D02G307500,1,0,1,1
TraesCS7D02G313500,3,2,1,1
TraesCS7D02G319000,1,0,1,1
TraesCS7D02G326700,1,0,1,1
TraesCS7D02G341600,1,0,1,1
TraesCS7D02G346500,2,1,1,1
TraesCS7D02G348200,1,0,1,1
TraesCS7D02G353600,1,0,1,1
TraesCS7D02G359000,1,0,1,1
TraesCS7D02G384900,1,0,1,1
TraesCS7D02G386800,1,0,1,1
TraesCS7D02G396200,2,1,1,1
TraesCS7D02G398600,2,1,1,1
TraesCS7D02G467900,1,0,1,1
TraesCS7D02G475900,1,0,1,1
TraesCS7D02G476700,1,0,1,1
TraesCS7D02G510700,1,0,1,1
TraesCS7D02G524700,1,0,1,1
TraesCS7D02G547400,1,0,1,1
TraesCS7D02G547900,1,0,1,1
TraesCSU02G019700,1,0,1,1
TraesCSU02G028900,10,9,1,1
TraesCSU02G039400,1,0,1,1
TraesCSU02G103900,2,1,1,1
TraesCSU02G138000,2,1,1,1
TraesCSU02G267500,5,4,1,1
TraesCS5B02G297100,1,1,0,0
TraesCS5D02G304900,1,1,0,0
TraesCS1A02G075800,1,1,0,0
TraesCS1B02G312900,0,0,0,0
TraesCS2A02G204300,0,0,0,0
TraesCS2A02G465700,1,1,0,0
TraesCS2B02G487800,1,1,0,0
TraesCS2D02G105300,0,0,0,0
TraesCS2D02G466100,1,1,0,0
TraesCS3B02G319400,1,1,0,0
TraesCS3D02G285300,1,1,0,0
TraesCS4A02G055500,2,2,0,0
TraesCS4A02G241500,1,1,0,0
TraesCS4A02G241900,0,0,0,0
TraesCS4A02G283000,0,0,0,0
TraesCS4D02G071900,1,1,0,0
TraesCS4D02G299700,1,1,0,0
TraesCS5A02G090100,1,1,0,0
TraesCS5A02G127100,1,1,0,0
TraesCS5A02G363800,1,1,0,0
TraesCS5A02G482700,1,1,0,0
TraesCS5B02G365800,1,1,0,0
TraesCS5D02G076800,0,0,0,0
TraesCS5D02G077900,0,0,0,0
TraesCS5D02G102200,0,0,0,0
TraesCS5D02G515200,1,1,0,0
TraesCS7A02G417300,1,1,0,0
TraesCS7D02G326300,1,1,0,0
TraesCSU02G075300,1,1,0,0
TraesCS1A02G220000,0,0,0,0
TraesCS1A02G221900,1,1,0,0
TraesCS1A02G242800,1,1,0,0
TraesCS1B02G233300,1,1,0,0
TraesCS1B02G235100,1,1,0,0
TraesCS1B02G307000,1,1,0,0
TraesCS1D02G221500,1,1,0,0
TraesCS1D02G223600,1,1,0,0
TraesCS1D02G230900,1,1,0,0
TraesCS2A02G185600,1,1,0,0
TraesCS2A02G288000,1,1,0,0
TraesCS2A02G514300,1,1,0,0
TraesCS2B02G436300,1,1,0,0
TraesCS2B02G529200,4,4,0,0
TraesCS2B02G534000,1,1,0,0
TraesCS2D02G412200,1,1,0,0
TraesCS2D02G425700,1,1,0,0
TraesCS3A02G099200,1,1,0,0
TraesCS3A02G328000,1,1,0,0
TraesCS3A02G379900,1,1,0,0
TraesCS3B02G115400,1,1,0,0
TraesCS3D02G099500,1,1,0,0
TraesCS3D02G260100,1,1,0,0
TraesCS3D02G321500,1,1,0,0
TraesCS3D02G321700,1,1,0,0
TraesCS4D02G120200,1,1,0,0
TraesCS4D02G298600,1,1,0,0
TraesCS5A02G215900,1,1,0,0
TraesCS5A02G473800,1,1,0,0
TraesCS6A02G131200,1,1,0,0
TraesCS6A02G235100,1,1,0,0
TraesCS6A02G343300,0,0,0,0
TraesCS6B02G159600,1,1,0,0
TraesCS6B02G361400,3,3,0,0
TraesCS6D02G161300,1,1,0,0
TraesCS6D02G225500,0,0,0,0
TraesCS7A02G250900,2,2,0,0
TraesCS7A02G292900,1,1,0,0
TraesCS7B02G074500,1,1,0,0
TraesCS7D02G292500,1,1,0,0
TraesCS1D02G155100,0,0,0,0
TraesCS2A02G547800,1,1,0,0
TraesCS2B02G326400,0,0,0,0
TraesCS3A02G159200,1,1,0,0
TraesCS3A02G246000,0,0,0,0
TraesCS3B02G327000,0,0,0,0
TraesCS3D02G166700,1,1,0,0
TraesCS5A02G038300,1,1,0,0
TraesCS5B02G039800,1,1,0,0
TraesCS5D02G045700,1,1,0,0
TraesCS6B02G258800,0,0,0,0
TraesCS7A02G252000,1,1,0,0
TraesCS7B02G316600,1,1,0,0
TraesCS7D02G250100,2,2,0,0
TraesCS7D02G463000,1,1,0,0
TraesCS6A02G189700,1,1,0,0
TraesCS6A02G279200,0,0,0,0
TraesCS7A02G566000,0,0,0,0
TraesCS4A02G067300,1,1,0,0
TraesCS4B02G224600,1,1,0,0
TraesCS4D02G078800,2,2,0,0
TraesCS4A02G074300,0,0,0,0
TraesCS2A02G187800,0,0,0,0
TraesCS7B02G272900,2,2,0,0
TraesCS7D02G368000,1,1,0,0
TraesCS1A02G102400,1,1,0,0
TraesCS1D02G084200,1,1,0,0
TraesCS2A02G253900,1,1,0,0
TraesCS2B02G483300,1,1,0,0
TraesCS2D02G254400,1,1,0,0
TraesCS3A02G204800,1,1,0,0
TraesCS3A02G252900,0,0,0,0
TraesCS3D02G166300,0,0,0,0
TraesCS3D02G210600,1,1,0,0
TraesCS4B02G056600,1,1,0,0
TraesCS5D02G386500,1,1,0,0
TraesCS6A02G358400,1,1,0,0
TraesCS6D02G270900,1,1,0,0
TraesCS7B02G145800,0,0,0,0
TraesCS7D02G244300,1,1,0,0
TraesCS3A02G436100,1,1,0,0
TraesCS3B02G164500,0,0,0,0
TraesCS3D02G146900,1,1,0,0
TraesCS3D02G428700,1,1,0,0
TraesCS5D02G040100,1,1,0,0
TraesCS6A02G412800,1,1,0,0
TraesCS6D02G397000,1,1,0,0
TraesCS7B02G125500,0,0,0,0
TraesCS2A02G353900,2,2,0,0
TraesCS2B02G372000,1,1,0,0
TraesCS2D02G351900,1,1,0,0
TraesCS6A02G150900,0,0,0,0
TraesCS6A02G218900,0,0,0,0
TraesCS6B02G179000,1,1,0,0
TraesCS1B02G347400,1,1,0,0
TraesCS1D02G336600,1,1,0,0
TraesCS2A02G225900,1,1,0,0
TraesCS2A02G402200,0,0,0,0
TraesCS2A02G590800,1,1,0,0
TraesCS2D02G100300,0,0,0,0
TraesCS2D02G563100,1,1,0,0
TraesCS2D02G563200,1,1,0,0
TraesCS3A02G180600,1,1,0,0
TraesCS3B02G210300,2,2,0,0
TraesCS3D02G193100,0,0,0,0
TraesCS4D02G285100,1,1,0,0
TraesCS1D02G106100,1,1,0,0
TraesCS2A02G388300,0,0,0,0
TraesCS2A02G561200,0,0,0,0
TraesCS2A02G561300,0,0,0,0
TraesCS2B02G410200,1,1,0,0
TraesCS2D02G390000,0,0,0,0
TraesCS3A02G538400,1,1,0,0
TraesCS3B02G308500,1,1,0,0
TraesCS5B02G117700,0,0,0,0
TraesCS2D02G205100,1,1,0,0
TraesCS4A02G058800,1,1,0,0
TraesCS4D02G245300,1,1,0,0
TraesCS5A02G025900,1,1,0,0
TraesCS5B02G025100,1,1,0,0
TraesCS5B02G373600,1,1,0,0
TraesCS5D02G033700,1,1,0,0
TraesCS5D02G380900,1,1,0,0
TraesCS1B02G480400,0,0,0,0
TraesCS1D02G405300,1,1,0,0
TraesCS2A02G039200,1,1,0,0
TraesCS2A02G143700,0,0,0,0
TraesCS2A02G307700,1,1,0,0
TraesCS2A02G488000,0,0,0,0
TraesCS2D02G306100,0,0,0,0
TraesCS2D02G488300,0,0,0,0
TraesCS3B02G237800,0,0,0,0
TraesCS3D02G177700,1,1,0,0
TraesCS3D02G231200,0,0,0,0
TraesCS4A02G082400,1,1,0,0
TraesCS5A02G121100,0,0,0,0
TraesCS5A02G143400,1,1,0,0
TraesCS5A02G423300,1,1,0,0
TraesCS5B02G425300,1,1,0,0
TraesCS5D02G148600,1,1,0,0
TraesCS6B02G194300,0,0,0,0
TraesCS6D02G262500,0,0,0,0
TraesCS4D02G304500,0,0,0,0
TraesCS5B02G521100,1,1,0,0
TraesCS3B02G017400,1,1,0,0
TraesCS7A02G214500,12,12,0,0
TraesCS4D02G033700,1,1,0,0
TraesCS6A02G335400,3,3,0,0
TraesCS1A02G310700,1,1,0,0
TraesCS1B02G322000,0,0,0,0
TraesCS5B02G255900,1,1,0,0
TraesCS7A02G239500,1,1,0,0
TraesCS7B02G135000,1,1,0,0
TraesCS7D02G237100,1,1,0,0
TraesCS7D02G463100,1,1,0,0
TraesCS3A02G304800,0,0,0,0
TraesCS4B02G028500,1,1,0,0
TraesCS7B02G242300,0,0,0,0
TraesCS7D02G338500,1,1,0,0
TraesCS1A02G262500,1,1,0,0
TraesCS1B02G273000,1,1,0,0
TraesCS1D02G262400,1,1,0,0
TraesCS1D02G262500,1,1,0,0
TraesCS6A02G069500,0,0,0,0
TraesCS2A02G031800,0,0,0,0
TraesCS2B02G313600,1,1,0,0
TraesCS4B02G268800,1,1,0,0
TraesCS6A02G195500,0,0,0,0
TraesCS6D02G182600,0,0,0,0
TraesCS7B02G103500,0,0,0,0
TraesCS2B02G116900,0,0,0,0
TraesCS5B02G265400,0,0,0,0
TraesCS7D02G244600,0,0,0,0
TraesCS3B02G204800,1,1,0,0
TraesCS1A02G019200,1,1,0,0
TraesCS3A02G174400,1,1,0,0
TraesCS3A02G174900,1,1,0,0
TraesCS3D02G180300,1,1,0,0
TraesCS3D02G180400,1,1,0,0
TraesCS4B02G129700,0,0,0,0
TraesCS4D02G317000,0,0,0,0
TraesCS5D02G454900,0,0,0,0
TraesCS7B02G156300,0,0,0,0
TraesCS2A02G116100,1,1,0,0
TraesCS3A02G161000,1,1,0,0
TraesCS3B02G191600,1,1,0,0
TraesCS3D02G168200,1,1,0,0
TraesCS5A02G401600,3,3,0,0
TraesCS6A02G385500,1,1,0,0
TraesCS6D02G011600,1,1,0,0
TraesCS6D02G370300,1,1,0,0
TraesCS7A02G411100,3,3,0,0
TraesCS7D02G404100,3,3,0,0
TraesCS2A02G151700,1,1,0,0
TraesCS2D02G156800,1,1,0,0
TraesCS3A02G042900,1,1,0,0
TraesCS3B02G040600,1,1,0,0
TraesCS3B02G119900,0,0,0,0
TraesCS3B02G200500,1,1,0,0
TraesCS4A02G138100,1,1,0,0
TraesCS4D02G041600,0,0,0,0
TraesCS5A02G234500,1,1,0,0
TraesCS5B02G233000,1,1,0,0
TraesCS6A02G326000,1,1,0,0
TraesCS7B02G074000,1,1,0,0
TraesCS1A02G209400,1,1,0,0
TraesCS2D02G198200,0,0,0,0
TraesCS3A02G408000,1,1,0,0
TraesCS3B02G262400,1,1,0,0
TraesCS3B02G441600,1,1,0,0
TraesCS3D02G403100,1,1,0,0
TraesCS4B02G043100,1,1,0,0
TraesCS4B02G141400,1,1,0,0
TraesCS4D02G040400,1,1,0,0
TraesCS5A02G409800,0,0,0,0
TraesCS5A02G511900,1,1,0,0
TraesCS6B02G277400,1,1,0,0
TraesCS2A02G435100,1,1,0,0
TraesCS2B02G458400,1,1,0,0
TraesCS4A02G434900,1,1,0,0
TraesCS7A02G049100,1,1,0,0
TraesCS7D02G044200,1,1,0,0
TraesCS2D02G127700,0,0,0,0
TraesCS3A02G312800,1,1,0,0
TraesCS3B02G159100,1,1,0,0
TraesCS3B02G273900,0,0,0,0
TraesCS3D02G245800,0,0,0,0
TraesCS4B02G385200,0,0,0,0
TraesCS4D02G359600,0,0,0,0
TraesCS5A02G043400,3,3,0,0
TraesCS5A02G549700,0,0,0,0
TraesCS1A02G338900,1,1,0,0
TraesCS5A02G227100,1,1,0,0
TraesCS5D02G234600,1,1,0,0
TraesCS4A02G059600,1,1,0,0
TraesCS4A02G405800,3,3,0,0
TraesCS4D02G236600,1,1,0,0
TraesCS4D02G303500,0,0,0,0
TraesCS5D02G323100,1,1,0,0
TraesCS6A02G290800,2,2,0,0
TraesCS2A02G474000,1,1,0,0
TraesCS2B02G419200,1,1,0,0
TraesCS2B02G497500,1,1,0,0
TraesCS2D02G473700,1,1,0,0
TraesCS3A02G305300,0,0,0,0
TraesCS6D02G237000,1,1,0,0
TraesCS2D02G195100,0,0,0,0
TraesCS1A02G375600,1,1,0,0
TraesCS1D02G382900,2,2,0,0
TraesCS2A02G204500,1,1,0,0
TraesCS2B02G232000,3,3,0,0
TraesCS2D02G211400,1,1,0,0
TraesCS2D02G399000,1,1,0,0
TraesCS3B02G314600,0,0,0,0
TraesCS3B02G323800,0,0,0,0
TraesCS6A02G098800,1,1,0,0
TraesCS6B02G127000,1,1,0,0
TraesCS7A02G355300,1,1,0,0
TraesCS7D02G388600,1,1,0,0
TraesCS1A02G125800,1,1,0,0
TraesCS1A02G199600,1,1,0,0
TraesCS1A02G262700,1,1,0,0
TraesCS1B02G275000,1,1,0,0
TraesCS2B02G200800,0,0,0,0
TraesCS3B02G157500,1,1,0,0
TraesCS4D02G243700,1,1,0,0
TraesCS4D02G245200,1,1,0,0
TraesCS5D02G401700,1,1,0,0
TraesCS6A02G011700,1,1,0,0
TraesCS7D02G120500,1,1,0,0
TraesCS1A02G252300,0,0,0,0
TraesCS1A02G313400,1,1,0,0
TraesCS1B02G047700,1,1,0,0
TraesCS1B02G263200,1,1,0,0
TraesCS1B02G325200,1,1,0,0
TraesCS1B02G441100,1,1,0,0
TraesCS1D02G313900,1,1,0,0
TraesCS1D02G420700,1,1,0,0
TraesCS2A02G189200,0,0,0,0
TraesCS2A02G525900,0,0,0,0
TraesCS2B02G267000,1,1,0,0
TraesCS2D02G255600,0,0,0,0
TraesCS2D02G528700,1,1,0,0
TraesCS4A02G023900,0,0,0,0
TraesCS4B02G103900,1,1,0,0
TraesCS5B02G241500,1,1,0,0
TraesCS5B02G425900,0,0,0,0
TraesCS5D02G030400,1,1,0,0
TraesCS5D02G030500,1,1,0,0
TraesCS6A02G016800,1,1,0,0
TraesCS6A02G035600,0,0,0,0
TraesCS6B02G022900,1,1,0,0
TraesCS6B02G023200,0,0,0,0
TraesCS6B02G023400,1,1,0,0
TraesCS6B02G025200,1,1,0,0
TraesCS6B02G043100,1,1,0,0
TraesCS6B02G333100,1,1,0,0
TraesCS6D02G018200,0,0,0,0
TraesCS6D02G018300,1,1,0,0
TraesCS6D02G018800,0,0,0,0
TraesCS6D02G018900,1,1,0,0
TraesCS6D02G020200,1,1,0,0
TraesCS6D02G021600,0,0,0,0
TraesCS6D02G022000,1,1,0,0
TraesCS6D02G023900,1,1,0,0
TraesCS6D02G025200,1,1,0,0
TraesCS6D02G036000,1,1,0,0
TraesCS6D02G036100,0,0,0,0
TraesCS6D02G036200,0,0,0,0
TraesCS7A02G182600,1,1,0,0
TraesCS7A02G460800,1,1,0,0
TraesCS7B02G087500,1,1,0,0
TraesCS7B02G088200,1,1,0,0
TraesCS7D02G185400,1,1,0,0
TraesCS7D02G252100,1,1,0,0
TraesCS7D02G448700,1,1,0,0
TraesCSU02G029100,1,1,0,0
TraesCSU02G118300,0,0,0,0
TraesCS1B02G318800,0,0,0,0
TraesCS1B02G086600,0,0,0,0
TraesCS1B02G236900,4,4,0,0
TraesCS1B02G316200,1,1,0,0
TraesCS1B02G451500,1,1,0,0
TraesCS1D02G220500,1,1,0,0
TraesCS1D02G268900,1,1,0,0
TraesCS2A02G157600,1,1,0,0
TraesCS2A02G158900,0,0,0,0
TraesCS2A02G230400,3,3,0,0
TraesCS2A02G445500,1,1,0,0
TraesCS2B02G178000,1,1,0,0
TraesCS2B02G343800,1,1,0,0
TraesCS2B02G459800,1,1,0,0
TraesCS2B02G478700,1,1,0,0
TraesCS2D02G165900,1,1,0,0
TraesCS2D02G337400,0,0,0,0
TraesCS2D02G366800,1,1,0,0
TraesCS3A02G108000,1,1,0,0
TraesCS3A02G153700,1,1,0,0
TraesCS3A02G187800,1,1,0,0
TraesCS3A02G257800,1,1,0,0
TraesCS3A02G365200,0,0,0,0
TraesCS3A02G367600,1,1,0,0
TraesCS3B02G224500,1,1,0,0
TraesCS3B02G407700,1,1,0,0
TraesCS3D02G111100,1,1,0,0
TraesCS3D02G368000,0,0,0,0
TraesCS4A02G075400,1,1,0,0
TraesCS4B02G096500,2,2,0,0
TraesCS4D02G092900,1,1,0,0
TraesCS4D02G093900,0,0,0,0
TraesCS4D02G297900,6,6,0,0
TraesCS5A02G159600,0,0,0,0
TraesCS5A02G178500,0,0,0,0
TraesCS5A02G375400,1,1,0,0
TraesCS5B02G004400,1,1,0,0
TraesCS5B02G226100,1,1,0,0
TraesCS5D02G007000,1,1,0,0
TraesCS5D02G128700,0,0,0,0
TraesCS5D02G164600,0,0,0,0
TraesCS5D02G274400,0,0,0,0
TraesCS5D02G335700,1,1,0,0
TraesCS6A02G236700,1,1,0,0
TraesCS6A02G258600,1,1,0,0
TraesCS6A02G269000,1,1,0,0
TraesCS6B02G228500,1,1,0,0
TraesCS6B02G266800,0,0,0,0
TraesCS6D02G179100,1,1,0,0
TraesCS6D02G219300,1,1,0,0
TraesCS7A02G205100,31,31,0,0
TraesCS7A02G299800,0,0,0,0
TraesCS7A02G304600,1,1,0,0
TraesCS7A02G306100,1,1,0,0
TraesCS7B02G169900,1,1,0,0
TraesCS7B02G187400,1,1,0,0
TraesCS7B02G372500,1,1,0,0
TraesCS7D02G135200,3,3,0,0
TraesCS7D02G458000,0,0,0,0
TraesCS1B02G277300,1,1,0,0
TraesCS2B02G355300,2,2,0,0
TraesCS2B02G355400,1,1,0,0
TraesCS2D02G100900,1,1,0,0
TraesCS3A02G438900,0,0,0,0
TraesCS3B02G208300,0,0,0,0
TraesCS3B02G273600,1,1,0,0
TraesCS3D02G078500,10,10,0,0
TraesCS3D02G245500,1,1,0,0
TraesCS3D02G333100,1,1,0,0
TraesCS4B02G174000,0,0,0,0
TraesCS4D02G176000,1,1,0,0
TraesCS5D02G481200,1,1,0,0
TraesCS6A02G406700,0,0,0,0
TraesCS6B02G451300,0,0,0,0
TraesCS6D02G140200,0,0,0,0
TraesCS7A02G569300,4,4,0,0
TraesCS7B02G094000,24,24,0,0
TraesCS7B02G111300,1,1,0,0
TraesCS7B02G115400,1,1,0,0
TraesCS7B02G160900,1,1,0,0
TraesCS7B02G196900,0,0,0,0
TraesCS7B02G364600,1,1,0,0
TraesCS7D02G365200,2,2,0,0
TraesCSU02G137200,0,0,0,0
TraesCS2B02G469000,1,1,0,0
TraesCS6A02G264400,1,1,0,0
TraesCS7B02G180100,1,1,0,0
TraesCS4D02G199600,1,1,0,0
TraesCS4B02G162200,0,0,0,0
TraesCS7A02G264800,0,0,0,0
TraesCS7D02G265600,0,0,0,0
TraesCS2A02G352400,1,1,0,0
TraesCS2B02G370400,1,1,0,0
TraesCS3A02G159600,1,1,0,0
TraesCS3B02G190300,0,0,0,0
TraesCS3D02G166900,1,1,0,0
TraesCS4A02G230700,1,1,0,0
TraesCS4B02G085200,1,1,0,0
TraesCS4B02G325500,1,1,0,0
TraesCS4D02G322400,1,1,0,0
TraesCS2A02G292700,1,1,0,0
TraesCS6A02G155300,1,1,0,0
TraesCS6D02G145200,0,0,0,0
TraesCS7A02G208000,1,1,0,0
TraesCS7D02G210400,1,1,0,0
TraesCS1D02G436500,1,1,0,0
TraesCS4A02G095200,1,1,0,0
TraesCS4B02G209300,1,1,0,0
TraesCS7A02G297900,1,1,0,0
TraesCS5D02G124700,1,1,0,0
TraesCS3A02G491500,2,2,0,0
TraesCS3B02G552400,1,1,0,0
TraesCS5B02G319600,1,1,0,0
TraesCS2A02G039500,0,0,0,0
TraesCS2B02G052300,0,0,0,0
TraesCS3A02G400400,1,1,0,0
TraesCS3B02G433400,1,1,0,0
TraesCS3D02G408000,1,1,0,0
TraesCS3D02G408100,1,1,0,0
TraesCS6B02G135800,0,0,0,0
TraesCS7A02G414500,1,1,0,0
TraesCS2A02G506500,1,1,0,0
TraesCS2B02G195600,1,1,0,0
TraesCS2D02G176800,1,1,0,0
TraesCS2D02G507200,1,1,0,0
TraesCS4A02G249400,1,1,0,0
TraesCS5A02G204900,0,0,0,0
TraesCS1D02G336400,0,0,0,0
TraesCS2A02G574000,1,1,0,0
TraesCS2B02G141800,1,1,0,0
TraesCS3A02G378300,0,0,0,0
TraesCS3B02G411000,1,1,0,0
TraesCS3D02G371600,1,1,0,0
TraesCS4A02G140800,1,1,0,0
TraesCS4D02G164200,1,1,0,0
TraesCS5B02G123800,0,0,0,0
TraesCS6A02G272800,1,1,0,0
TraesCS6B02G300200,1,1,0,0
TraesCS3D02G291600,0,0,0,0
TraesCS4A02G395700,1,1,0,0
TraesCS6A02G131700,0,0,0,0
TraesCS7A02G095300,1,1,0,0
TraesCS2B02G289000,1,1,0,0
TraesCS2B02G217400,0,0,0,0
TraesCS2D02G190500,1,1,0,0
TraesCS2D02G269200,1,1,0,0
TraesCS3A02G167200,1,1,0,0
TraesCS3A02G289700,1,1,0,0
TraesCS3A02G527300,1,1,0,0
TraesCS3B02G324400,1,1,0,0
TraesCS3B02G379200,2,2,0,0
TraesCS3D02G242500,1,1,0,0
TraesCS3D02G289500,1,1,0,0
TraesCS4A02G162500,1,1,0,0
TraesCS4A02G246000,0,0,0,0
TraesCS4B02G121500,1,1,0,0
TraesCS4B02G165900,0,0,0,0
TraesCS4D02G068200,0,0,0,0
TraesCS5A02G104900,1,1,0,0
TraesCS5A02G344100,0,0,0,0
TraesCS5D02G070700,0,0,0,0
TraesCS5D02G162100,1,1,0,0
TraesCS5D02G190700,1,1,0,0
TraesCS7B02G185400,0,0,0,0
TraesCS7D02G345700,2,2,0,0
TraesCS1A02G065700,1,1,0,0
TraesCS1A02G033600,1,1,0,0
TraesCS1A02G049800,1,1,0,0
TraesCS1A02G076000,1,1,0,0
TraesCS1A02G087500,2,2,0,0
TraesCS1A02G104000,1,1,0,0
TraesCS1A02G126900,1,1,0,0
TraesCS1A02G127000,1,1,0,0
TraesCS1A02G127500,2,2,0,0
TraesCS1A02G150200,1,1,0,0
TraesCS1A02G158800,0,0,0,0
TraesCS1A02G189600,1,1,0,0
TraesCS1A02G197200,1,1,0,0
TraesCS1A02G208500,1,1,0,0
TraesCS1A02G246600,1,1,0,0
TraesCS1A02G264100,1,1,0,0
TraesCS1A02G330700,1,1,0,0
TraesCS1A02G330900,1,1,0,0
TraesCS1A02G333000,1,1,0,0
TraesCS1A02G348500,0,0,0,0
TraesCS1A02G360400,1,1,0,0
TraesCS1A02G402400,1,1,0,0
TraesCS1A02G404900,1,1,0,0
TraesCS1A02G408600,1,1,0,0
TraesCS1A02G419400,0,0,0,0
TraesCS1A02G430400,1,1,0,0
TraesCS1A02G437600,1,1,0,0
TraesCS1A02G443900,1,1,0,0
TraesCS1B02G011100,1,1,0,0
TraesCS1B02G057200,3,3,0,0
TraesCS1B02G110400,0,0,0,0
TraesCS1B02G114800,1,1,0,0
TraesCS1B02G131600,1,1,0,0
TraesCS1B02G133900,1,1,0,0
TraesCS1B02G147500,1,1,0,0
TraesCS1B02G154400,1,1,0,0
TraesCS1B02G156400,1,1,0,0
TraesCS1B02G187400,0,0,0,0
TraesCS1B02G190000,1,1,0,0
TraesCS1B02G202900,1,1,0,0
TraesCS1B02G203500,1,1,0,0
TraesCS1B02G206000,1,1,0,0
TraesCS1B02G222500,1,1,0,0
TraesCS1B02G238600,1,1,0,0
TraesCS1B02G249700,1,1,0,0
TraesCS1B02G257300,1,1,0,0
TraesCS1B02G287100,1,1,0,0
TraesCS1B02G302800,0,0,0,0
TraesCS1B02G331400,1,1,0,0
TraesCS1B02G362700,3,3,0,0
TraesCS1B02G366600,1,1,0,0
TraesCS1B02G387600,1,1,0,0
TraesCS1B02G391400,1,1,0,0
TraesCS1B02G411900,1,1,0,0
TraesCS1B02G413500,2,2,0,0
TraesCS1B02G431400,1,1,0,0
TraesCS1B02G433100,2,2,0,0
TraesCS1B02G452400,1,1,0,0
TraesCS1D02G018200,0,0,0,0
TraesCS1D02G041200,1,1,0,0
TraesCS1D02G044800,1,1,0,0
TraesCS1D02G086700,1,1,0,0
TraesCS1D02G116300,5,5,0,0
TraesCS1D02G116600,2,2,0,0
TraesCS1D02G130400,1,1,0,0
TraesCS1D02G133600,0,0,0,0
TraesCS1D02G140800,1,1,0,0
TraesCS1D02G148000,0,0,0,0
TraesCS1D02G192900,1,1,0,0
TraesCS1D02G211700,1,1,0,0
TraesCS1D02G213600,1,1,0,0
TraesCS1D02G218300,1,1,0,0
TraesCS1D02G241500,2,2,0,0
TraesCS1D02G245900,1,1,0,0
TraesCS1D02G274100,1,1,0,0
TraesCS1D02G299500,2,2,0,0
TraesCS1D02G304900,2,2,0,0
TraesCS1D02G344600,1,1,0,0
TraesCS1D02G346200,1,1,0,0
TraesCS1D02G357400,1,1,0,0
TraesCS1D02G396000,0,0,0,0
TraesCS1D02G396800,0,0,0,0
TraesCS1D02G404500,1,1,0,0
TraesCS1D02G410100,1,1,0,0
TraesCS1D02G434100,1,1,0,0
TraesCS2A02G012000,0,0,0,0
TraesCS2A02G035400,1,1,0,0
TraesCS2A02G036500,0,0,0,0
TraesCS2A02G046400,1,1,0,0
TraesCS2A02G072100,31,31,0,0
TraesCS2A02G117500,1,1,0,0
TraesCS2A02G127200,1,1,0,0
TraesCS2A02G131400,0,0,0,0
TraesCS2A02G142500,1,1,0,0
TraesCS2A02G155700,0,0,0,0
TraesCS2A02G159300,1,1,0,0
